Test:  [140/782]  eta: 0:00:59  loss: 0.8216 (0.6458)  acc1: 78.1250 (86.2866)  acc5: 95.3125 (97.3681)  time: 0.0923  data: 0.0588  max mem: 398
Test:  [150/782]  eta: 0:00:58  loss: 0.8182 (0.6643)  acc1: 80.4688 (85.8030)  acc5: 95.3125 (97.1751)  time: 0.0971  data: 0.0637  max mem: 398
Test:  [160/782]  eta: 0:00:57  loss: 0.9035 (0.6843)  acc1: 75.7812 (85.1320)  acc5: 96.0938 (97.1419)  time: 0.0841  data: 0.0507  max mem: 398
Test:  [170/782]  eta: 0:00:55  loss: 0.8294 (0.6900)  acc1: 80.4688 (85.0329)  acc5: 96.8750 (97.0760)  time: 0.0732  data: 0.0398  max mem: 398
Test:  [180/782]  eta: 0:00:53  loss: 0.8131 (0.7008)  acc1: 82.0312 (84.7160)  acc5: 95.3125 (96.9484)  time: 0.0729  data: 0.0394  max mem: 398
Test:  [190/782]  eta: 0:00:52  loss: 0.9606 (0.7175)  acc1: 75.7812 (84.1787)  acc5: 96.0938 (96.8995)  time: 0.0774  data: 0.0440  max mem: 398
Test:  [200/782]  eta: 0:00:51  loss: 0.9082 (0.7223)  acc1: 76.5625 (83.9824)  acc5: 96.0938 (96.8983)  time: 0.0798  data: 0.0464  max mem: 398
Test:  [210/782]  eta: 0:00:50  loss: 0.7044 (0.7252)  acc1: 85.1562 (83.8307)  acc5: 96.8750 (96.8787)  time: 0.0720  data: 0.0385  max mem: 398
Test:  [220/782]  eta: 0:00:48  loss: 0.7985 (0.7324)  acc1: 83.5938 (83.5549)  acc5: 97.6562 (96.8962)  time: 0.0693  data: 0.0359  max mem: 398
Test:  [230/782]  eta: 0:00:47  loss: 0.5973 (0.7226)  acc1: 87.5000 (83.8575)  acc5: 97.6562 (96.9832)  time: 0.0721  data: 0.0385  max mem: 398
Test:  [240/782]  eta: 0:00:46  loss: 0.5046 (0.7188)  acc1: 90.6250 (84.0184)  acc5: 98.4375 (97.0371)  time: 0.0798  data: 0.0462  max mem: 398
Test:  [250/782]  eta: 0:00:45  loss: 0.5909 (0.7166)  acc1: 85.9375 (84.0669)  acc5: 97.6562 (97.0524)  time: 0.0828  data: 0.0495  max mem: 398
Test:  [260/782]  eta: 0:00:44  loss: 0.5721 (0.7073)  acc1: 88.2812 (84.3391)  acc5: 97.6562 (97.0935)  time: 0.0770  data: 0.0436  max mem: 398
Test:  [270/782]  eta: 0:00:43  loss: 0.4747 (0.7031)  acc1: 91.4062 (84.4644)  acc5: 98.4375 (97.1258)  time: 0.0745  data: 0.0412  max mem: 398
Test:  [280/782]  eta: 0:00:42  loss: 0.6414 (0.7056)  acc1: 81.2500 (84.3361)  acc5: 98.4375 (97.1530)  time: 0.0695  data: 0.0362  max mem: 398
Test:  [290/782]  eta: 0:00:41  loss: 0.6414 (0.7034)  acc1: 86.7188 (84.4743)  acc5: 96.8750 (97.1166)  time: 0.0803  data: 0.0470  max mem: 398
Test:  [300/782]  eta: 0:00:40  loss: 0.6613 (0.7062)  acc1: 86.7188 (84.3906)  acc5: 96.0938 (97.0930)  time: 0.0812  data: 0.0478  max mem: 398
Test:  [310/782]  eta: 0:00:39  loss: 0.7487 (0.7025)  acc1: 83.5938 (84.4654)  acc5: 96.8750 (97.1162)  time: 0.0741  data: 0.0408  max mem: 398
Test:  [320/782]  eta: 0:00:38  loss: 0.7223 (0.7032)  acc1: 82.8125 (84.4310)  acc5: 97.6562 (97.0843)  time: 0.0787  data: 0.0452  max mem: 398
Test:  [330/782]  eta: 0:00:37  loss: 0.9335 (0.7173)  acc1: 78.1250 (84.0587)  acc5: 94.5312 (96.9387)  time: 0.0759  data: 0.0422  max mem: 398
Test:  [340/782]  eta: 0:00:36  loss: 1.0126 (0.7219)  acc1: 75.7812 (83.9764)  acc5: 92.9688 (96.8704)  time: 0.0789  data: 0.0452  max mem: 398
Test:  [350/782]  eta: 0:00:35  loss: 0.8776 (0.7285)  acc1: 82.0312 (83.8341)  acc5: 94.5312 (96.7882)  time: 0.0757  data: 0.0423  max mem: 398
Test:  [360/782]  eta: 0:00:34  loss: 0.9245 (0.7346)  acc1: 79.6875 (83.6457)  acc5: 95.3125 (96.7300)  time: 0.0715  data: 0.0380  max mem: 398
Test:  [370/782]  eta: 0:00:34  loss: 1.0280 (0.7420)  acc1: 76.5625 (83.4906)  acc5: 93.7500 (96.6223)  time: 0.0811  data: 0.0477  max mem: 398
Test:  [380/782]  eta: 0:00:33  loss: 1.0904 (0.7498)  acc1: 75.7812 (83.2739)  acc5: 92.9688 (96.5531)  time: 0.0831  data: 0.0497  max mem: 398
Test:  [390/782]  eta: 0:00:32  loss: 0.8641 (0.7545)  acc1: 78.1250 (83.1762)  acc5: 94.5312 (96.4974)  time: 0.0771  data: 0.0437  max mem: 398
Test:  [400/782]  eta: 0:00:31  loss: 0.9148 (0.7610)  acc1: 78.9062 (82.9956)  acc5: 94.5312 (96.4444)  time: 0.0809  data: 0.0476  max mem: 398
Test:  [410/782]  eta: 0:00:30  loss: 1.0159 (0.7687)  acc1: 78.1250 (82.7954)  acc5: 93.7500 (96.3485)  time: 0.0868  data: 0.0530  max mem: 398
Test:  [420/782]  eta: 0:00:30  loss: 0.9776 (0.7736)  acc1: 76.5625 (82.6733)  acc5: 93.7500 (96.3220)  time: 0.0895  data: 0.0556  max mem: 398
